,loss,mean_squared_error,val_loss,val_mean_squared_error
29,0.002382427686825,0.002382427686825,0.004940323531627,0.004940323531627
30,0.0023799112532280004,0.0023799112532280004,0.005016965325921,0.005016965325921
31,0.0023763172794130003,0.0023763172794130003,0.005016719456762,0.005016719456762
32,0.002373875584453,0.002373875584453,0.004974698182195,0.004974698182195
33,0.0023716418072580003,0.0023716418072580003,0.005006455350667001,0.005006455350667001
34,0.0023686280474060004,0.0023686280474060004,0.005012149456888,0.005012149456888
35,0.002366245258599,0.002366245258599,0.005075675901025,0.005075675901025
36,0.002364069223403,0.002364069223403,0.005062393378466,0.005062393378466
37,0.002362075261771,0.002362075261771,0.004983742255717001,0.004983742255717001
38,0.0023590230848640004,0.0023590230848640004,0.005026000551879,0.005026000551879
39,0.002357665915042,0.002357665915042,0.0049798632971940005,0.0049798632971940005
40,0.002355696633458,0.002355696633458,0.004946371074765,0.004946371074765
41,0.0023538635578,0.0023538635578,0.004964571911841,0.004964571911841
42,0.0023516051005570003,0.0023516051005570003,0.004995528142899001,0.004995528142899001
43,0.002349582966417,0.002349582966417,0.004972349386662,0.004972349386662
44,0.002347589004784,0.002347589004784,0.004992480855435,0.004992480855435
45,0.002346578985452,0.002346578985452,0.005012393929064001,0.005012393929064001
46,0.002344375010579,0.002344375010579,0.004945501219481001,0.004945501219481001
47,0.0023431440349660003,0.0023431440349660003,0.004966478794813,0.004966478794813
48,0.0023409421555690003,0.0023409421555690003,0.004927687812596,0.004927687812596
49,0.002340203151106,0.002340203151106,0.004978140350431,0.004978140350431
50,0.0023384597152470003,0.0023384597152470003,0.004953593946993001,0.004953593946993001
51,0.002336841542273,0.002336841542273,0.004983166232705,0.004983166232705
52,0.0023355456069110003,0.0023355456069110003,0.0049149673432110005,0.0049149673432110005
53,0.0023334464058270003,0.0023334464058270003,0.004995333496481001,0.004995333496481001
54,0.002332039875909,0.002332039875909,0.005019155330955,0.005019155330955
55,0.002330022631213,0.002330022631213,0.005036322399973,0.005036322399973
56,0.002329347655177,0.002329347655177,0.005004139151424,0.005004139151424
57,0.0023284431081260003,0.0023284431081260003,0.004990241024643001,0.004990241024643001
58,0.002327539026737,0.002327539026737,0.004934268537908001,0.004934268537908001
59,0.002325024455785,0.002325024455785,0.0049626100808380005,0.0049626100808380005
60,0.0023241208400570004,0.0023241208400570004,0.004953013733029,0.004953013733029
61,0.002323218854144,0.002323218854144,0.005006973166018,0.005006973166018
62,0.002322203945368,0.002322203945368,0.004967368673533,0.004967368673533
63,0.0023206714540710003,0.0023206714540710003,0.005000844597816001,0.005000844597816001
64,0.0023193007800720003,0.0023193007800720003,0.005007479339838,0.005007479339838
65,0.002318599727004,0.002318599727004,0.004935951437801,0.004935951437801
66,0.00231761438772,0.00231761438772,0.004949066322296,0.004949066322296
67,0.002316277706995,0.002316277706995,0.0049257283098990004,0.0049257283098990004
68,0.0023154669906940003,0.0023154669906940003,0.0050465110689400005,0.0050465110689400005
69,0.0023142802529030003,0.0023142802529030003,0.005022494122385,0.005022494122385
70,0.0023131791967890003,0.0023131791967890003,0.0050092316232620004,0.0050092316232620004
71,0.0023118872195480003,0.0023118872195480003,0.00493121985346,0.00493121985346
72,0.0023106276057660003,0.0023106276057660003,0.005033946130424001,0.005033946130424001
73,0.002309963339939,0.002309963339939,0.00500026717782,0.00500026717782
74,0.0023092010524120004,0.0023092010524120004,0.004941466730087001,0.004941466730087001
75,0.0023079272359600002,0.0023079272359600002,0.004948482848703001,0.004948482848703001
76,0.002307329792529,0.002307329792529,0.004943266045302,0.004943266045302
77,0.0023063018452370004,0.0023063018452370004,0.004968618974089001,0.004968618974089001
78,0.002305181231349,0.002305181231349,0.004966957960277,0.004966957960277
79,0.002304015215486,0.002304015215486,0.0049670352600510006,0.0049670352600510006
80,0.0023035726044320004,0.0023035726044320004,0.0050450921989970005,0.0050450921989970005
81,0.002302676206454,0.002302676206454,0.004971295595169001,0.004971295595169001
82,0.0023019940126680002,0.0023019940126680002,0.004949940368533,0.004949940368533
83,0.0023010831791900003,0.0023010831791900003,0.004937848076224,0.004937848076224
84,0.0022999043576410003,0.0022999043576410003,0.0049716178327790005,0.0049716178327790005
85,0.002299168845638,0.002299168845638,0.004921989515423,0.004921989515423
86,0.0022986342664800003,0.0022986342664800003,0.005005002021789,0.005005002021789
87,0.0022972668521100002,0.0022972668521100002,0.004979892168194,0.004979892168194
88,0.0022964419331400004,0.0022964419331400004,0.004985247272998,0.004985247272998
89,0.0022956817410880004,0.0022956817410880004,0.0049622757360330005,0.0049622757360330005
90,0.00229544006288,0.00229544006288,0.0049263923428950005,0.0049263923428950005
91,0.00229441258125,0.00229441258125,0.005005849990993,0.005005849990993
92,0.0022935101296750002,0.0022935101296750002,0.004935606848448001,0.004935606848448001
93,0.002292414195835,0.002292414195835,0.004983017686754,0.004983017686754
94,0.00229240511544,0.00229240511544,0.004920942243188,0.004920942243188
95,0.0022913441061970003,0.0022913441061970003,0.005007042549550001,0.005007042549550001
96,0.00229074130766,0.00229074130766,0.0049974862486120005,0.0049974862486120005
97,0.002290482632815,0.002290482632815,0.004982527345418,0.004982527345418
98,0.002289108699187,0.002289108699187,0.004933068994432001,0.004933068994432001
99,0.002288984833285,0.002288984833285,0.005080283153802,0.005080283153802
100,0.002288185060024,0.002288185060024,0.0049332734197370005,0.0049332734197370005
101,0.0022872886620460002,0.0022872886620460002,0.004958541132509001,0.004958541132509001
102,0.002286565722897,0.002286565722897,0.005006574559956001,0.005006574559956001
103,0.002285957802087,0.002285957802087,0.005020567681640001,0.005020567681640001
104,0.002285100752487,0.002285100752487,0.004966985434293,0.004966985434293
105,0.002285189926624,0.002285189926624,0.004987071733921,0.004987071733921
106,0.0022841286845500003,0.0022841286845500003,0.004939599428325001,0.004939599428325001
107,0.002283192705363,0.002283192705363,0.005014233291149001,0.005014233291149001
108,0.002283189445734,0.002283189445734,0.004967765416949,0.004967765416949
109,0.00228213192895,0.00228213192895,0.005010740831494,0.005010740831494
110,0.002281635766848,0.002281635766848,0.005024389363825,0.005024389363825
111,0.0022814730182290003,0.0022814730182290003,0.004971075803041,0.004971075803041
112,0.0022809170186510004,0.0022809170186510004,0.004980685189366001,0.004980685189366001
113,0.002279656706377,0.002279656706377,0.004985520150512001,0.004985520150512001
114,0.002279215492308,0.002279215492308,0.004986417479813,0.004986417479813
115,0.002278592437505,0.002278592437505,0.004925675224512,0.004925675224512
116,0.002278240630403,0.002278240630403,0.004956583492457,0.004956583492457
117,0.0022777987178410003,0.0022777987178410003,0.005032091401517,0.005032091401517
118,0.002277459949254,0.002277459949254,0.005009091459214,0.005009091459214
119,0.002276086714118,0.002276086714118,0.005012232810258001,0.005012232810258001
120,0.0022764040622860002,0.0022764040622860002,0.004979765508323001,0.004979765508323001
121,0.002275513019412,0.002275513019412,0.005049467552453,0.005049467552453
122,0.0022753812372680003,0.0022753812372680003,0.004968319553881001,0.004968319553881001
123,0.0022745979949830002,0.0022745979949830002,0.0050155487842850005,0.0050155487842850005
124,0.0022742925211780003,0.0022742925211780003,0.004975871648639001,0.004975871648639001
125,0.00227338890545,0.00227338890545,0.0049410876818,0.0049410876818
126,0.002272998681291,0.002272998681291,0.005028123501688,0.005028123501688
127,0.002272423822432,0.002272423822432,0.004977005068212001,0.004977005068212001
128,0.002271862933412,0.002271862933412,0.004977182950824,0.004977182950824
129,0.002271618228405,0.002271618228405,0.004990772809833,0.004990772809833
130,0.002270995872095,0.002270995872095,0.004979836288839,0.004979836288839
131,0.0022705059964200002,0.0022705059964200002,0.005024899728596001,0.005024899728596001
132,0.002270043827593,0.002270043827593,0.005003000609576,0.005003000609576
133,0.002269992372021,0.002269992372021,0.005061561707407,0.005061561707407
134,0.002269011223688,0.002269011223688,0.004997446667402,0.004997446667402
135,0.002268658485263,0.002268658485263,0.004947043024003,0.004947043024003
136,0.0022676971275350003,0.0022676971275350003,0.004962704610079,0.004962704610079
137,0.0022674282081420003,0.0022674282081420003,0.004944475367665,0.004944475367665
138,0.0022669644095,0.0022669644095,0.004925785120576001,0.004925785120576001
139,0.002266725059598,0.002266725059598,0.00505606457591,0.00505606457591
140,0.002266568597406,0.002266568597406,0.0049406499601900005,0.0049406499601900005
141,0.002266481053084,0.002266481053084,0.0050240675918750005,0.0050240675918750005
142,0.002265218179672,0.002265218179672,0.004930295981466,0.004930295981466
143,0.0022654505446550004,0.0022654505446550004,0.004940118174999,0.004940118174999
144,0.0022645727731280003,0.0022645727731280003,0.004968045745044,0.004968045745044
145,0.0022643888369200003,0.0022643888369200003,0.004941900260746,0.004941900260746
146,0.0022637189831580004,0.0022637189831580004,0.005000877194106,0.005000877194106
147,0.0022636514622710003,0.0022636514622710003,0.004998394288122,0.004998394288122
148,0.002263220725581,0.002263220725581,0.0050083156675100006,0.0050083156675100006
149,0.0022627788130190002,0.0022627788130190002,0.00493554957211,0.00493554957211
150,0.002262104302644,0.002262104302644,0.004915134049952001,0.004915134049952001
151,0.002261765301227,0.002261765301227,0.004953913390636,0.004953913390636
152,0.002261324785649,0.002261324785649,0.004968885332345001,0.004968885332345001
153,0.0022609424777320004,0.0022609424777320004,0.004993289709091,0.004993289709091
154,0.0022608195431530003,0.0022608195431530003,0.004987755790352,0.004987755790352
155,0.0022605597041540004,0.0022605597041540004,0.004966923501342001,0.004966923501342001
156,0.002259928267449,0.002259928267449,0.0049489340744910005,0.0049489340744910005
157,0.002259850734844,0.002259850734844,0.004967187996953001,0.004967187996953001
158,0.002258916851133,0.002258916851133,0.005000814329832,0.005000814329832
159,0.002259036991745,0.002259036991745,0.004907676950097001,0.004907676950097001
160,0.002258699387311,0.002258699387311,0.0049551581032570005,0.0049551581032570005
161,0.002258200198411,0.002258200198411,0.004961947444826,0.004961947444826
162,0.0022576770279550003,0.0022576770279550003,0.0049450714141130005,0.0049450714141130005
163,0.002257535699754,0.002257535699754,0.005074375774711,0.005074375774711
164,0.002256682142615,0.002256682142615,0.005006981547921,0.005006981547921
165,0.0022567450068890003,0.0022567450068890003,0.0050180661492040006,0.0050180661492040006
166,0.0022567152045660003,0.0022567152045660003,0.004954779054969,0.004954779054969
167,0.002255634637549,0.002255634637549,0.004964038264006001,0.004964038264006001
168,0.002255819737911,0.002255819737911,0.004964555613696,0.004964555613696
169,0.0022551727015520003,0.0022551727015520003,0.005007111467421,0.005007111467421
170,0.002255278173834,0.002255278173834,0.004921384155750001,0.004921384155750001
171,0.00225460040383,0.00225460040383,0.004969867877662001,0.004969867877662001
172,0.002254310762509,0.002254310762509,0.004935177974402001,0.004935177974402001
173,0.002253949642181,0.002253949642181,0.004992294125258001,0.004992294125258001
174,0.002253671176731,0.002253671176731,0.004977464210242,0.004977464210242
175,0.002253178274258,0.002253178274258,0.004902816843241,0.004902816843241
176,0.0022528436966240003,0.0022528436966240003,0.004957758821547,0.004957758821547
177,0.002252488862723,0.002252488862723,0.00491645373404,0.00491645373404
178,0.002252261154353,0.002252261154353,0.004975350107997,0.004975350107997
179,0.002251644153147,0.002251644153147,0.0049580186605450004,0.0049580186605450004
180,0.0022517910692840004,0.0022517910692840004,0.005002868361771,0.005002868361771
181,0.0022510981652880003,0.0022510981652880003,0.004950013011693,0.004950013011693
182,0.002251337049528,0.002251337049528,0.004968924913555,0.004968924913555
183,0.002251027850434,0.002251027850434,0.005014245864003001,0.005014245864003001
184,0.002250771038234,0.002250771038234,0.005082841496914001,0.005082841496914001
185,0.0022502494975920003,0.0022502494975920003,0.004912851378321001,0.004912851378321001
186,0.0022499444894490002,0.0022499444894490002,0.005001255776733,0.005001255776733
187,0.0022493272554120003,0.0022493272554120003,0.004980409052222,0.004980409052222
188,0.00224956148304,0.00224956148304,0.005003910977393,0.005003910977393
189,0.002248366130515,0.002248366130515,0.004940354730933,0.004940354730933
190,0.0022492588032030003,0.0022492588032030003,0.005032298155128,0.005032298155128
191,0.0022482883650800003,0.0022482883650800003,0.0049451608210800005,0.0049451608210800005
192,0.0022475938312700003,0.0022475938312700003,0.0050003486685450006,0.0050003486685450006
193,0.002247829921543,0.002247829921543,0.00496285315603,0.00496285315603
194,0.002247798023745,0.002247798023745,0.004985299427062001,0.004985299427062001
195,0.0022471006959670003,0.0022471006959670003,0.004933980293571,0.004933980293571
196,0.0022472694981840002,0.0022472694981840002,0.004980192519724,0.004980192519724
197,0.002246748190373,0.002246748190373,0.004971394315361,0.004971394315361
198,0.0022464927751570003,0.0022464927751570003,0.004995849914848,0.004995849914848
199,0.0022465900983660004,0.0022465900983660004,0.004981477744877,0.004981477744877
200,0.002245577750727,0.002245577750727,0.004952211398631,0.004952211398631
201,0.002245580311864,0.002245580311864,0.005012798588722001,0.005012798588722001
202,0.0022453898563980002,0.0022453898563980002,0.004988549277186,0.004988549277186
203,0.0022446585353460002,0.0022446585353460002,0.004959263838827,0.004959263838827
204,0.0022450878750530003,0.0022450878750530003,0.005002714693546,0.005002714693546
205,0.002244451548904,0.002244451548904,0.0049828817136580005,0.0049828817136580005
206,0.0022442180197680003,0.0022442180197680003,0.004932594951242,0.004932594951242
207,0.00224387156777,0.00224387156777,0.004949408117681,0.004949408117681
208,0.002243425231426,0.002243425231426,0.004944779444485001,0.004944779444485001
209,0.0022430426906790003,0.0022430426906790003,0.004930347669869,0.004930347669869
210,0.002243116963654,0.002243116963654,0.004926293157041,0.004926293157041
211,0.0022428613156080003,0.0022428613156080003,0.005049263592809001,0.005049263592809001
212,0.002242595423012,0.002242595423012,0.004967941436916001,0.004967941436916001
213,0.002242309972643,0.002242309972643,0.004983931779861,0.004983931779861
214,0.002242333022877,0.002242333022877,0.004923287779092,0.004923287779092
215,0.002241500653326,0.002241500653326,0.004989921581,0.004989921581
216,0.0022417691070580003,0.0022417691070580003,0.004946619737893,0.004946619737893
217,0.002241114387288,0.002241114387288,0.004923959728330001,0.004923959728330001
218,0.002241020789369,0.002241020789369,0.005001799203455001,0.005001799203455001
219,0.0022408757358780003,0.0022408757358780003,0.0049893264658740005,0.0049893264658740005
220,0.002240763977169,0.002240763977169,0.004975317977368001,0.004975317977368001
221,0.002240299945697,0.002240299945697,0.004975294228643,0.004975294228643
222,0.0022403362672770003,0.0022403362672770003,0.004922376479953,0.004922376479953
223,0.002239839872345,0.002239839872345,0.004997957963496001,0.004997957963496001
224,0.0022397772409020003,0.0022397772409020003,0.00495626265183,0.00495626265183
225,0.0022393693216140004,0.0022393693216140004,0.0049159061163660004,0.0049159061163660004
226,0.002239183988422,0.002239183988422,0.0050148777663700005,0.0050148777663700005
227,0.002238834276795,0.002238834276795,0.005040571093559001,0.005040571093559001
228,0.002238686662167,0.002238686662167,0.004981750156730001,0.004981750156730001
229,0.00223867688328,0.00223867688328,0.004929759539663001,0.004929759539663001
230,0.0022379835136230003,0.0022379835136230003,0.004963802173733,0.004963802173733
231,0.002237927867099,0.002237927867099,0.004960663616657,0.004960663616657
232,0.002237402368336,0.002237402368336,0.005018516443669001,0.005018516443669001
233,0.0022372766397890003,0.0022372766397890003,0.004916615318506,0.004916615318506
234,0.002236678265035,0.002236678265035,0.004931615665555,0.004931615665555
235,0.002237321110442,0.002237321110442,0.004956560675054,0.004956560675054
236,0.002236862201243,0.002236862201243,0.004989197477698,0.004989197477698
237,0.002236653584986,0.002236653584986,0.005023065023124,0.005023065023124
238,0.002236413769423,0.002236413769423,0.0049796951934690005,0.0049796951934690005
239,0.002235995139926,0.002235995139926,0.004936601966619001,0.004936601966619001
240,0.002235910855233,0.002235910855233,0.005063849035650001,0.005063849035650001
241,0.002235770458355,0.002235770458355,0.004939396865665,0.004939396865665
242,0.002235620049759,0.002235620049759,0.004932067357003,0.004932067357003
243,0.002235294086858,0.002235294086858,0.005076279398053001,0.005076279398053001
244,0.0022347031626850002,0.0022347031626850002,0.005002272315323001,0.005002272315323001
245,0.0022349031642070003,0.0022349031642070003,0.005050260107964001,0.005050260107964001
246,0.0022344442550090004,0.0022344442550090004,0.004970425739884,0.004970425739884
247,0.0022341173607850003,0.0022341173607850003,0.004929646849632,0.004929646849632
248,0.0022339816205200003,0.0022339816205200003,0.004988020751625,0.004988020751625
249,0.0022338486742220004,0.0022338486742220004,0.005026874132454001,0.005026874132454001
250,0.002233136678114,0.002233136678114,0.0049943565391,0.0049943565391
251,0.0022332547232500003,0.0022332547232500003,0.004996978677809001,0.004996978677809001
252,0.0022329795174300003,0.0022329795174300003,0.004930355586111,0.004930355586111
253,0.002232837956398,0.002232837956398,0.005021829158067001,0.005021829158067001
254,0.002233005361631,0.002233005361631,0.004987980239093,0.004987980239093
255,0.002232671948149,0.002232671948149,0.004972753114998001,0.004972753114998001
256,0.002232057740911,0.002232057740911,0.004942758008837001,0.004942758008837001
257,0.002232267754152,0.002232267754152,0.004978000186383,0.004978000186383
258,0.002231727354228,0.002231727354228,0.004969907458871,0.004969907458871
259,0.0022315958049140003,0.0022315958049140003,0.004960024263709,0.004960024263709
260,0.0022318111732600003,0.0022318111732600003,0.004993193317204,0.004993193317204
261,0.0022315371315920003,0.0022315371315920003,0.0049500921741120005,0.0049500921741120005
262,0.002231143182143,0.002231143182143,0.004940274171531,0.004940274171531
263,0.0022312127985060002,0.0022312127985060002,0.005007163155823001,0.005007163155823001
264,0.002230585319921,0.002230585319921,0.005011636763811,0.005011636763811
265,0.0022308642510320002,0.0022308642510320002,0.004976619500666001,0.004976619500666001
266,0.0022303538862610004,0.0022303538862610004,0.004904730711132,0.004904730711132
267,0.002230524085462,0.002230524085462,0.005006583873182,0.005006583873182
268,0.00222973502241,0.00222973502241,0.004992449190467,0.004992449190467
269,0.0022299860138440004,0.0022299860138440004,0.004979921504855001,0.004979921504855001
270,0.002229471225291,0.002229471225291,0.0049857231788330006,0.0049857231788330006
271,0.0022297170944510004,0.0022297170944510004,0.005026475992053,0.005026475992053
272,0.0022288972977540004,0.0022288972977540004,0.0049799247644840006,0.0049799247644840006
273,0.0022284048609430003,0.0022284048609430003,0.0050166784785680004,0.0050166784785680004
274,0.0022287867031990003,0.0022287867031990003,0.004983427003026001,0.004983427003026001
275,0.002228266792371,0.002228266792371,0.0050420705229040005,0.0050420705229040005
276,0.002228463999927,0.002228463999927,0.004958210978657,0.004958210978657
277,0.0022281974088400004,0.0022281974088400004,0.005003210157155,0.005003210157155
278,0.002227911492809,0.002227911492809,0.004990247543901,0.004990247543901
279,0.002227746881544,0.002227746881544,0.004987807944417001,0.004987807944417001
280,0.0022278581745920002,0.0022278581745920002,0.005018559750169,0.005018559750169
281,0.002227504272013,0.002227504272013,0.0050026960670940005,0.0050026960670940005
282,0.002227348973974,0.002227348973974,0.005050658714026,0.005050658714026
283,0.002226929180324,0.002226929180324,0.004997942596673,0.004997942596673
284,0.0022265727166080004,0.0022265727166080004,0.005016318056732001,0.005016318056732001
285,0.0022268255706870002,0.0022268255706870002,0.004991604946553,0.004991604946553
286,0.0022265156731000003,0.0022265156731000003,0.005037979688495,0.005037979688495
287,0.002226168988272,0.002226168988272,0.0049411579966540005,0.0049411579966540005
288,0.0022267817985260003,0.0022267817985260003,0.004961104132235001,0.004961104132235001
289,0.0022260223049670002,0.0022260223049670002,0.004973129834979001,0.004973129834979001
290,0.002226009964942,0.002226009964942,0.004970888607203,0.004970888607203
291,0.002225507749244,0.002225507749244,0.004974579438567,0.004974579438567
292,0.0022253654897210003,0.0022253654897210003,0.0050188228487960005,0.0050188228487960005
293,0.0022249538451430003,0.0022249538451430003,0.005029063206166,0.005029063206166
294,0.0022253359202290004,0.0022253359202290004,0.005029991734772,0.005029991734772
295,0.002224718686193,0.002224718686193,0.004963168408721,0.004963168408721
296,0.002224928233772,0.002224928233772,0.005016921088099,0.005016921088099
297,0.0022246413864190004,0.0022246413864190004,0.005036703310906001,0.005036703310906001
298,0.002224168740212,0.002224168740212,0.004969635978341,0.004969635978341
299,0.002223893767222,0.002223893767222,0.004952147137373001,0.004952147137373001
300,0.0022237005177880003,0.0022237005177880003,0.004979891702532001,0.004979891702532001
301,0.002223945222795,0.002223945222795,0.0049689305014900004,0.0049689305014900004
302,0.002223676536232,0.002223676536232,0.004972969647496,0.004972969647496
303,0.002223299117758,0.002223299117758,0.005039415322244001,0.005039415322244001
304,0.002223613439127,0.002223613439127,0.005006877239793,0.005006877239793
305,0.0022233780473470003,0.0022233780473470003,0.005065083038061,0.005065083038061
306,0.0022229184396560004,0.0022229184396560004,0.004988797940313001,0.004988797940313001
307,0.0022229761816560003,0.0022229761816560003,0.00498105911538,0.00498105911538
308,0.002222933573648,0.002222933573648,0.004958414472639,0.004958414472639
309,0.0022225067950780004,0.0022225067950780004,0.005027248058468,0.005027248058468
310,0.0022218979429450003,0.0022218979429450003,0.005087077151983001,0.005087077151983001
311,0.0022218802478160002,0.0022218802478160002,0.004976144060492,0.004976144060492
312,0.0022217333316800003,0.0022217333316800003,0.005033934488892,0.005033934488892
313,0.002221630187705,0.002221630187705,0.004962823353707,0.004962823353707
314,0.002221612725406,0.002221612725406,0.00498312851414,0.00498312851414
315,0.0022213014308360003,0.0022213014308360003,0.004963674116879001,0.004963674116879001
316,0.00222148397006,0.00222148397006,0.005055414512753,0.005055414512753
317,0.0022210709284990002,0.0022210709284990002,0.004932293668389,0.004932293668389
318,0.002220835769549,0.002220835769549,0.005006121471524,0.005006121471524
319,0.002220652066171,0.002220652066171,0.004995884839445,0.004995884839445
320,0.002220860449597,0.002220860449597,0.005022646393626,0.005022646393626
321,0.002220706315711,0.002220706315711,0.004965816158801001,0.004965816158801001
322,0.0022200981620690004,0.0022200981620690004,0.004962754435837001,0.004962754435837001
323,0.002220079768449,0.002220079768449,0.005019291769713,0.005019291769713
324,0.0022200532257550002,0.0022200532257550002,0.005059793591499001,0.005059793591499001
325,0.0022195724304760003,0.0022195724304760003,0.005019505042582,0.005019505042582
326,0.002219258574768,0.002219258574768,0.0049874819815150006,0.0049874819815150006
327,0.002219605958089,0.002219605958089,0.005005692597478,0.005005692597478
328,0.002219111192971,0.002219111192971,0.0049477061256760005,0.0049477061256760005
329,0.002219068584963,0.002219068584963,0.005045131314545001,0.005045131314545001
330,0.0022188718430690003,0.0022188718430690003,0.004970950074493,0.004970950074493
331,0.0022189831361170004,0.0022189831361170004,0.004959581885486001,0.004959581885486001
332,0.0022189279552540003,0.0022189279552540003,0.004967432003468,0.004967432003468
333,0.0022185642737890003,0.0022185642737890003,0.005017677787691,0.005017677787691
334,0.002218218054622,0.002218218054622,0.005023687612265001,0.005023687612265001
335,0.002218287205323,0.002218287205323,0.005024707410484001,0.005024707410484001
336,0.002218453446403,0.002218453446403,0.004990382585674,0.004990382585674
337,0.002218020614236,0.002218020614236,0.0049978769384320006,0.0049978769384320006
338,0.00221794983372,0.00221794983372,0.004977383650839,0.004977383650839
339,0.002218126552179,0.002218126552179,0.0049976226873690004,0.0049976226873690004
340,0.0022174196783450004,0.0022174196783450004,0.004996480420231,0.004996480420231
341,0.0022171882446850003,0.0022171882446850003,0.004957649856805001,0.004957649856805001
342,0.00221715029329,0.00221715029329,0.0050547076389190005,0.0050547076389190005
343,0.002216919790953,0.002216919790953,0.004990499000996,0.004990499000996
344,0.002216869732365,0.002216869732365,0.005033717025071,0.005033717025071
345,0.002216555410996,0.002216555410996,0.005017550196498,0.005017550196498
346,0.002216551220044,0.002216551220044,0.004962486680597,0.004962486680597
347,0.002216680673882,0.002216680673882,0.004972253926098001,0.004972253926098001
348,0.002216634107753,0.002216634107753,0.004982628859579,0.004982628859579
349,0.002215958898887,0.002215958898887,0.005009714979678,0.005009714979678
350,0.00221589487046,0.00221589487046,0.005025085993111,0.005025085993111
351,0.0022156974300740003,0.0022156974300740003,0.005028720945119,0.005028720945119
352,0.0022154271136960004,0.0022154271136960004,0.004981894511729,0.004981894511729
353,0.0022154068574300003,0.0022154068574300003,0.005005217157304001,0.005005217157304001
354,0.0022156825289130003,0.0022156825289130003,0.004994259681552001,0.004994259681552001
355,0.0022154136095190002,0.0022154136095190002,0.004986361134797001,0.004986361134797001
356,0.002215505111962,0.002215505111962,0.004986041225492,0.004986041225492
357,0.002215383341535,0.002215383341535,0.0049504213966420005,0.0049504213966420005
358,0.0022151703014960003,0.0022151703014960003,0.005135531071573001,0.005135531071573001
359,0.002215005923062,0.002215005923062,0.004999681841582,0.004999681841582
360,0.00221458915621,0.00221458915621,0.005002208519726,0.005002208519726
361,0.002214410342276,0.002214410342276,0.004969435743987,0.004969435743987
362,0.0022144766990090004,0.0022144766990090004,0.004955030977725001,0.004955030977725001
363,0.0022147367708380003,0.0022147367708380003,0.005040903575718,0.005040903575718
364,0.002214415930211,0.002214415930211,0.005042218137532001,0.005042218137532001
365,0.00221381499432,0.00221381499432,0.005035385955125001,0.005035385955125001
366,0.002214265055954,0.002214265055954,0.005047431681305,0.005047431681305
367,0.002213805215433,0.002213805215433,0.004982267040759001,0.004982267040759001
368,0.002213561441749,0.002213561441749,0.004974899347871001,0.004974899347871001
369,0.00221317121759,0.00221317121759,0.004975880030542001,0.004975880030542001
370,0.0022132142912590002,0.0022132142912590002,0.004957547876983001,0.004957547876983001
371,0.002213383791968,0.002213383791968,0.004975052550435,0.004975052550435
372,0.002213854342699,0.002213854342699,0.004987510852515,0.004987510852515
373,0.002213192172348,0.002213192172348,0.004983697086572,0.004983697086572
374,0.002212956314906,0.002212956314906,0.005031486041843,0.005031486041843
375,0.0022125565446910003,0.0022125565446910003,0.004968839697539001,0.004968839697539001
376,0.002212337451055,0.002212337451055,0.0049943709746,0.0049943709746
377,0.0022126405965530002,0.0022126405965530002,0.004947700537741,0.004947700537741
378,0.0022123218514020003,0.0022123218514020003,0.004962439648807,0.004962439648807
379,0.002212213119491,0.002212213119491,0.004973042290657001,0.004973042290657001
